NMJCounting,Muscle,Fenotype,Genotype,Maturity,Bounds0Red,Bounds1Red,Bounds2Red,CCDistRed,CCSize0Red,CCSize1Red,CCSize2Red,CCRed,FragmentationRed,Compactness0Red,Compactness1Red,MeanIntensityRed,ShapeFactor0Red,ShapeFactor1Red,ShapeFactor2Red,SkeletonLengthRed,SurfaceVolumeRatio0Red,SurfaceVolumeRatio1Red,Surface0Red,Surface1Red,Surface2Red,Surface3Red,SurfaceDil0Red,SurfaceDil1Red,Volume0Red,Volume1Red,Bounds0Gr,Bounds1Gr,Bounds2Gr,CCDistGr,CCSize0Gr,CCSize1Gr,CCSize2Gr,CCGr,Compactness0Gr,Compactness1Gr,FragmentationGr,ShapeFactor0Gr,ShapeFactor1Gr,ShapeFactor2Gr,SkeletonLengthGr,SurfaceVolumeRatio0Gr,SurfaceVolumeRatio1Gr,Surface0Gr,Surface1Gr,Surface2Gr,Surface3Gr,SurfaceDil0Gr,SurfaceDil1Gr,Volume0Gr,Volume1Gr,IoUGr,ComDist,Coverage,HausDist,NIntersection,NUnion
Healthy,1,1,3,0,57,64,2,12.484,1,2032,519.5,4,0.75,203.887,45.585,0.483,1.744,0.749,0.379,760,2.715,1,2078,4840,3927,4876,5641,2078,2078,525.111,56,63,2,12.177,1,805,69.062,16,246.767,33.242,0.9375,2.152,0.78,0.468,562,3.805,1,1105,3048,2556,3180,4205,1105,1105,279.233,0.974,2.492,53.176,5.831,1105,1134
Healthy,1,1,3,0,57,39,2,0,1562,1562,1562,1,0,137.191,39.522,0.64,1.918,0.933,0.417,530,2.293,1,1562,3210,2741,3216,3581,1562,1562,394.717,53,35,1,8.607,1,381,45.462,13,189.08,24.31,0.923076923,2.651,0.983,0.576,316,3.926,1,591,1594,1412,1690,2320,591,591,149.346,0.555,1.572,37.836,6.164,591,1065
Healthy,1,0,0,0,35,105,2,11.373,2,2479,497.8,5,0.8,190.19,49.89,0.608,1.642,0.771,0.357,732,2.44,1,2489,5298,4479,5304,6074,2489,2489,628.97,33,102,2,13.661,1,1222,113.333,12,242.541,36.878,0.916666667,2.008,0.767,0.436,654,3.51,1,1360,3560,3157,3620,4774,1360,1360,343.672,0.781,1.998,54.6404439,5.916,1360,1742
Healthy,1,0,0,0,48,48,3,0,1313,1313,1313,1,0,121.349,36.235,0.591,2.051,0.996,0.001,324,2.238,1,1301,2678,2070,2690,2939,1313,1313,395.73,47,47,3,9.115,1,1042,348.333,3,132.097,32.326,0.666666667,2.218,0.996,0.001,364,2.556,1,1033,2300,1796,2330,2671,1045,1045,314.956,0.941,0.879,79.58860839,2.236,1045,1111
Healthy,1,0,0,1,25,33,2,6.263,1,296,93,4,0.75,110.073,19.21,0.3,3.171,-1.296,0.689,124,3.194,0.997,371,-292.809,1188,-3198.365,1188,371,372,94.004,22,30,1,5.459,1,7,3.125,16,215.605,7.071,0.9375,6.04,-1.291,1.313,58,9.76,1,50,-106.746,488,-1320.268,488,50,50,12.635,0.98,0.69,13.44091741,0,50,51
Healthy,1,1,2,0,39,67,3,0,3188,3188,3188,1,0,128.959,56.011,0.545,1.595,0.9,0,590,1.734,0.995,3021,5358,3990,5388,5529,3171,3188,960.843,38,65,3,12.353,1,1297,146.333,9,208.968,36.29,0.888888889,2.041,0.816,0.001,578,3.213,1,1310,3278,2633,3398,4231,1317,1317,396.936,0.649,1.777,41.31122358,5,1317,2029
Healthy,1,0,0,0,56,48,2,0,2403,2403,2403,1,0,124.994,48.929,0.57,1.676,0.919,0.364,508,1.866,0.999,2382,4344,3599,4344,4485,2400,2403,607.238,52,47,2,8.959,1,521,149.833,6,197.124,29.983,0.833333333,2.305,0.877,0.501,478,3.509,1,899,2364,2004,2412,3155,899,899,227.177,0.595,1.81,37.412,5,899,1512
Healthy,1,1,3,0,64,60,6,0,2192,2192,2192,1,0,111.538,45.036,0.644,1.944,0.967,0.423,452,1.784,0.974,1931,3884,2666,3884,3910,2136,2192,553.918,64,60,6,0,1482,1482,1482,1,148.857,38.341,0,2.041,0.864,0.444,514,2.464,0.997,1417,3346,2369,3364,3651,1478,1482,374.501,0.926,0.858,67.609,2.828,1482,1601
Healthy,1,0,0,0,69,85,1,10.874,1,2020,507.5,4,0.75,208.763,45.056,0.525,1.757,0.738,0.382,928,2.779,1,2030,4836,3954,4854,5642,2030,2030,512.981,64,78,1,12.838,1,107,14.966,29,308.472,20.833,0.965517241,2.939,0.888,0.639,378,6.03,1,434,1436,1357,1574,2617,434,434,109.672,0.438,1.317,21.379,6.083,434,990
Healthy,1,1,3,0,65,43,4,0,2346,2346,2346,1,0,140.515,47.54,0.655,1.747,0.888,0.38,580,2.034,0.988,2249,4422,3616,4422,4772,2317,2346,592.834,64,43,4,10.383,1,1640,329.2,5,170.828,40.534,0.8,1.922,0.845,0.418,598,2.608,0.999,1614,3672,2981,3702,4292,1645,1646,415.944,0.938,0.639,70.162,3.606,1646,1754
Healthy,1,0,0,0,42,68,4,0,2851,2851,2851,1,0,101.084,47.795,0.576,2.08,1.027,0,506,1.53,0.929,2151,4356,2796,4554,4363,2648,2851,859.274,38,66,4,10.166,1,1849,370.8,5,97.775,40.882,0.8,2.161,1.082,0.001,376,1.728,0.966,1554,3104,2098,3188,3203,1791,1854,558.784,0.949,0.844,65.02978095,10.198,1854,1954
Healthy,1,0,0,2,123,109,6,0,12621,12621,12621,1,0,141.201,93.199,0.614,1.162,-0.839,0.253,992,1.165,0.883,11143,-3748.423,14699,-39583.988,14699,11143,12621,3189.327,121,107,6,21.729,2,6078,2063,3,221.516,77.757,0.666666667,1.237,-0.672,0.269,1266,1.994,0.992,6141,-3140.172,12341,-33238.969,12341,6141,6189,1563.96,0.722,0.274,53.33175306,0,6189,8574
Healthy,1,0,0,0,45,57,3,0,2447,2447,2447,1,0,83.678,43.267,0.663,2.141,1.198,0.001,382,1.42,0.915,1887,3374,2379,3464,3474,2238,2447,737.511,45,53,3,13.507,1,1990,498.5,4,79.946,39.389,0.75,2.205,1.231,0.001,314,1.474,0.92,1599,2864,2031,2912,2940,1834,1994,600.979,0.945,0.702,81.48746256,6.782,1994,2110
Healthy,1,0,0,0,77,65,3,12.235,1,2391,354.429,7,0.857,262.426,49.659,0.508,1.666,0.669,0.362,1028,3.028,0.998,2447,6094,5252,6136,7512,2476,2481,626.949,75,63,3,14.089,1,700,60.6,20,255.487,34.599,0.95,2.136,0.792,0.464,548,3.776,0.996,1184,3194,2768,3284,4577,1207,1212,306.272,0.843,2.538,48.851,7.81,1212,1438
Healthy,1,1,3,1,44,73,5,0,4016,4016,4016,1,0,104.377,54.954,0.678,1.684,1.014,0,596,1.395,0.909,3338,5546,4139,5534,5601,3652,4016,1014.843,42,72,4,0,2302,2302,2302,1,152.251,47.044,0,1.792,0.838,0,648,2.159,0.987,2165,4630,3529,4618,4971,2272,2302,581.715,0.788,0.999,57.32068901,3,2302,2920
Healthy,1,0,0,0,24,31,2,5.816,2,209,105.5,2,0.5,119.318,14.526,0.403,3.738,1.314,0.812,126,4.071,1,211,600,512,600,859,211,211,53.32,23,17,1,5.126,2,37,9.167,6,138.958,7.416,0.833333333,5.851,1.625,1.272,64,7.055,1,55,198,188,210,388,55,55,13.898,0.786,3.308,26.06526632,14.353,55,70
Healthy,1,0,0,2,65,55,3,0,2979,2979,2979,1,0,91.729,46.416,0.543,1.874,-1.198,0.407,248,1.414,0.898,2674,-1158.001,4211,-11247.396,4211,2674,2979,752.793,64,54,3,8.105,1,2022,1011.5,2,115.975,43.584,0.5,1.935,-1.019,0.421,348,1.88,0.979,1981,-1187.633,3804,-10017.602,3804,1981,2023,511.212,0.851,1.051,67.90870797,0,2023,2076
Healthy,1,1,3,0,58,52,2,10.107,1,1791,896,2,0.5,153.196,42.084,0.72,1.866,0.819,0.406,592,2.357,0.996,1759,4006,3318,3885,4224,1785,1792,452.838,49,45,0,10.163,1,156,34.273,11,201.386,19.416,0.909090909,3.08,1.019,0.669,280,4.756,1,377,1140,1058,1194,1793,377,377,95.268,0.284,4.863,21.038,9.22,377,1326
Healthy,1,1,2,0,62,44,5,0,2296,2296,2296,1,0,90.919,41.287,0.667,2.021,1.162,0.001,322,1.533,0.905,1916,3334,2500,3406,3519,2079,2296,692,60,43,3,10.684,1,1023,171.667,6,139.248,32,0.833333333,2.283,0.95,0.001,390,2.66,0.998,994,2388,1758,2442,2740,1028,1030,310.436,0.659,0.545,44.86069364,9.11,1030,1564
Healthy,1,0,0,0,48,65,3,0,1712,1712,1712,1,0,172.869,41.376,0.516,1.864,0.797,0.001,718,2.594,1,1708,3994,3236,4054,4441,1712,1712,515.986,47,65,2,10.372,1,1138,107.182,11,208.806,34.337,0.909090909,2.106,0.826,0.001,678,3.332,1,1179,3008,2581,3170,3928,1179,1179,355.343,0.912,0.896,68.86679096,3.742,1179,1293
Healthy,1,1,1,2,31,68,5,0,4083,4083,4083,1,0,67.906,45.588,0.552,2.018,-1.392,0.439,250,1.041,0.798,3260,-1233.264,4252,-11293.034,4252,3260,4083,1031.774,31,68,5,0,3621,3621,3621,1,75.735,48.268,0,1.975,-1.237,0.429,276,1.166,0.863,3126,-1395.311,4221,-11039.574,4221,3126,3621,915.027,0.945,0.821,88.68482827,0,3621,3105
Healthy,1,1,1,1,64,59,5,0,2518,2518,2518,1,0,168.08,50.18,0.513,1.647,-0.834,0.358,654,2.239,1,2518,-1451.619,5637,-15158.766,5637,2518,2518,636.299,60,58,5,13.767,203,1602,902.5,2,189.504,42.485,0.5,1.831,-0.81,0.398,584,2.71,1,1805,-1317.198,4891,-13093.383,4891,1805,1805,456.123,0.89,0.631,71.68375245,0,1805,2029
Healthy,1,1,2,0,35,50,7,0,1766,1766,1766,1,0,119.468,41.881,0.644,1.893,0.97,0.001,376,2.007,0.998,1717,3352,2569,3382,3544,1762,1766,532.261,34,49,6,9.024,1,843,78.364,11,169.585,29.36,0.909090909,2.354,0.943,0.001,404,3.219,1,856,2138,1738,2204,2775,862,862,259.801,0.696,1.57,48.81082777,4.583,862,1239
Healthy,1,0,0,0,54,35,2,0,1789,1789,1789,1,0,128.311,42.226,0.605,1.849,0.969,0.402,438,2.096,0.999,1773,3384,2812,3384,3749,1787,1789,452.08,53,34,2,10.5,1,1089,545,2,164.363,33.015,0.5,2.162,0.926,0.47,460,2.916,1,1090,2546,2174,2582,3178,1090,1090,275.443,0.926,1.557,60.92793311,4.359,1090,1177
Healthy,1,1,3,0,28,73,2,8.416,1,1588,794.5,2,0.5,112.322,38.292,0.57,2.049,1.071,0.445,464,1.995,0.974,1479,2828,2227,2864,3170,1547,1589,401.54,22,69,2,11.065,1,139,18.444,9,154.586,12.884,0.888888889,4.049,1.302,0.88,142,5.241,1,166,516,484,546,870,166,166,41.948,0.21,2.754,10.4467799,16.673,166,792
Healthy,1,0,0,0,60,37,3,0,2261,2261,2261,1,0,126.454,47.487,0.67,1.722,0.933,0,440,1.92,0.999,2226,4110,3244,4122,4340,2259,2261,681.451,57,36,2,8.446,6,1701,853.5,2,150.711,41.316,0.5,1.879,0.89,0.001,484,2.37,1,1691,3572,2781,3602,4045,1707,1707,514.479,0.874,0.591,75.49757796,2.236,1707,1952
Healthy,1,1,1,2,35,84,6,0,4655,4655,4655,1,0,88.702,52.906,0.545,1.835,-1.19,0.399,360,1.191,0.844,3929,-1673.106,5545,-14665.99,5545,3929,4655,1176.318,35,83,6,0,3967,3967,3967,1,101.618,55.702,0,1.78,-1.049,0.387,354,1.376,0.921,3655,-1833.892,5457,-14245.71,5457,3655,3967,1002.461,0.955,1.498,85.22023806,0,3967,3405
Healthy,1,1,1,2,57,33,5,0,3075,3075,3075,1,0,63.366,36.575,0.542,2.417,-1.468,0.525,170,1.093,0.758,2330,-1080.45,3361,-8818.466,3361,2330,3075,777.052,56,32,4,6.815,1,1851,926,2,94.78,38.584,0.5,2.233,-1.115,0.485,298,1.693,0.93,1722,-1103.167,3135,-8129.321,3135,1722,1852,468,0.845,0.709,60.22762955,0,1852,1928
Healthy,1,1,3,0,31,50,2,0,1189,1189,1189,1,0,89.822,32.117,0.667,2.317,1.221,0.503,224,1.893,0.954,1078,2046,1632,2064,2251,1134,1189,300.46,26,47,2,6.838,1,575,99.333,6,123.57,24.352,0.833333333,2.726,1.135,0.593,246,2.948,0.998,578,1388,1131,1424,1757,595,596,150.609,0.673,0.573,50.12613992,7.28,596,886
Healthy,1,0,0,0,75,56,4,0,5324,5324,5324,1,0,157.466,71.287,0.546,1.477,0.744,0,1362,1.67,0.985,4592,9122,5949,9524,8891,5242,5324,1604.62,69,53,4,12.695,1,2807,84.429,35,173.875,53.726,0.971428571,1.706,0.802,0,922,2.171,0.992,2686,5714,4046,6026,6415,2932,2955,890.619,0.857,1.888,55.50342137,8.602,2955,3448
Healthy,1,0,0,2,48,101,8,0,10030,10030,10030,1,0,72.373,51.478,0.464,1.917,-1.26,0.417,408,0.805,0.642,6436,-2511.622,8077,-21293.836,8077,6436,10030,2534.581,39,79,6,13.372,1,166,14.071,28,195.606,19.849,0.964285714,3.035,-0.982,0.66,294,4.596,1,394,-487.27,1811,-4841.006,1811,394,394,99.564,0.109,8.156,23.97804608,0,394,3611
Healthy,1,1,3,0,42,34,4,0,1468,1468,1468,1,0,89.425,37.651,0.655,2.037,1.172,0.443,236,1.76,0.988,1411,2452,1954,2452,2583,1451,1468,370.964,42,34,4,0,1434,1434,1434,1,90.167,37.236,0,2.046,1.163,0.445,254,1.783,0.989,1383,2432,1928,2432,2557,1418,1434,362.372,1.103,0.099,97.684,1.414,1434,1300
Healthy,1,1,1,2,56,51,5,0,4684,4684,4684,1,0,76.093,47.35,0.543,1.981,-1.28,0.43,356,1.073,0.782,3664,-1563.043,5027,-13248.575,5027,3664,4684,1183.647,52,50,5,0,3226,3226,3226,1,102.957,50.097,0,1.89,-1.031,0.411,464,1.487,0.92,2967,-1697.449,4796,-12432.996,4796,2967,3226,815.21,0.897,0.446,68.87272979,0,3226,3159
Healthy,1,0,0,2,19,56,6,0,3515,3515,3515,1,0,39.162,26.232,0.59,3.071,-2.009,0.667,94,0.758,0.581,2041,-867.43,2666,-6982.071,2666,2041,3515,888.24,19,56,5,0,3132,3132,3132,1,42.794,28.003,0,2.998,-1.822,0.651,114,0.836,0.63,1974,-921.04,2619,-6789.867,2619,1974,3132,791.456,0.934,0.534,89.10384581,0,3132,2868
Healthy,1,0,0,0,38,61,3,0,1675,1675,1675,1,0,129.17,40.89,0.664,1.889,0.95,0.411,368,2.152,0.999,1661,3302,2688,3308,3604,1674,1675,423.272,34,51,3,8.216,1,431,42.273,11,168.492,21.564,0.909090909,2.872,1.06,0.624,228,3.938,1,465,1260,1100,1302,1831,465,465,117.505,0.433,0.639,27.761,7.071,465,1073
Healthy,1,0,0,1,65,33,3,0,1118,1118,1118,1,0,193.202,33.437,0.491,2.161,0.83,0.001,528,3.22,1,1109,2888,2360,2912,3600,1118,1118,282.519,63,27,2,10.46,1,76,18.5,14,214.507,16.093,0.928571429,3.491,1.051,0.004,184,5.622,1,259,860,786,896,1456,259,259,65.449,0.467,2.814,23.16622953,7.071,259,555
Healthy,1,1,3,0,78,37,2,0,1599,1599,1599,1,0,106.796,37.795,0.628,2.078,1.069,0.452,348,1.925,0.963,1464,2846,2260,2826,3078,1540,1599,404.067,75,35,2,12.588,1,494,83.286,7,166.011,24.145,0.857142857,2.664,0.968,0.579,252,3.616,1,583,1604,1316,1628,2108,583,583,147.324,0.539,2.563,36.46,6.325,583,1081
Healthy,1,1,3,1,66,43,3,8.299,59,1423,741,2,0.5,173.399,38.497,0.623,1.953,0.851,0.001,468,2.727,1,1481,3400,2722,3406,4042,1482,1482,374.501,61,37,2,11.843,1,252,30.917,12,172.507,19.261,0.916666667,3.097,1.122,0.003,200,4.313,1,371,1024,930,1090,1600,371,371,93.752,0.417,1.871,25.03384504,13.928,371,889
Healthy,1,0,0,0,53,58,3,12.702,1,2436,1218.5,2,0.5,129.778,48.518,0.656,1.727,0.949,0.375,476,1.905,0.989,2333,4244,3392,4256,4642,2409,2437,615.83,53,56,2,9.544,1,1093,192,6,185.317,33.809,0.833333333,2.177,0.878,0.473,480,3.101,0.997,1123,2786,2287,2834,3572,1149,1152,291.11,0.686,3.124,47.27,5.099,1152,1679
Healthy,1,0,0,1,21,69,5,0,2763,2763,2763,1,0,64.321,39.558,0.565,2.283,-1.443,0.496,186,1.144,0.827,2286,-1034.037,3161,-8275.12,3161,2286,2763,698.21,19,66,4,13.398,4,1359,681.5,2,110.923,35.426,0.5,2.249,-1.07,0.489,322,2.082,0.973,1326,-999.085,2838,-7357.61,2838,1326,1363,344.43,0.669,1.604,49.33043067,0,1363,2037
Healthy,1,1,3,0,11,55,3,0,626,626,626,1,0,92.247,24.9,0.565,2.746,1.251,0.597,184,2.387,0.997,593,1302,997,1302,1494,624,626,158.19,11,52,3,8.365,1,290,67.2,5,120.485,18.33,0.8,3.259,1.211,0.708,160,3.509,1,330,888,707,906,1179,336,336,84.907,0.824,0.419,53.67406284,5.196,336,408
Healthy,1,0,0,0,37,43,4,8.809,1,1474,492,3,0.667,62.931,30.555,0.705,2.508,1.536,0.545,110,1.39,0.858,1150,1878,1478,1890,2051,1267,1476,372.985,25,41,2,9.549,7,390,198.5,2,90.397,19.925,0.5,3.114,1.385,0.677,120,2.741,1,386,868,681,868,1088,397,397,100.322,0.384,1.18,26.897,11.662,397,1035
Healthy,1,1,3,0,45,47,5,0,1539,1539,1539,1,0,102.895,38.43,0.684,2.048,1.104,0.445,282,1.902,0.986,1448,2686,2090,2686,2927,1518,1539,388.905,43,46,4,7.895,1,964,242,4,126.969,30.584,0.75,2.362,1.038,0.513,340,2.554,0.989,922,2098,1656,2122,2472,957,968,244.614,0.822,1.069,62.898,4,968,1177
Healthy,1,0,0,0,41,47,2,0,1307,1307,1307,1,0,104.079,35.326,0.662,2.135,1.094,0.464,294,2.024,0.985,1246,2432,2042,2432,2645,1287,1307,330.279,39,41,2,8.176,1,597,199.667,3,125.056,24.474,0.666666667,2.64,1.118,0.574,218,2.967,1,599,1414,1235,1426,1777,599,599,151.367,0.636,0.751,45.83,7.616,599,942
Healthy,1,0,0,0,48,45,3,13.27,2,1924,963,2,0.5,105.809,41.986,0.59,1.91,1.059,0.415,332,1.798,0.971,1803,3254,2675,3254,3463,1870,1926,486.7,41,38,2,8.959,2,699,253,3,128.333,27.55,0.666666667,2.439,1.102,0.53,262,2.789,1,759,1680,1393,1692,2117,759,759,191.799,0.632,1.947,39.40805424,7.81,759,1201
Healthy,1,1,1,1,33,25,4,0,1742,1742,1742,1,0,54.771,31.696,0.526,2.594,-1.627,0.564,104,1.199,0.832,1450,-659.775,2088,-5485.319,2088,1450,1742,440.203,32,24,4,0,1423,1423,1423,1,63.422,31.881,0,2.587,-1.462,0.562,140,1.414,0.894,1272,-687.378,2012,-5233.607,2012,1272,1423,359.592,0.879,0.783,81.68776678,0,1423,1618
Healthy,1,1,3,0,52,60,4,0,2514,2514,2514,1,0,120.356,50.14,0.677,1.659,0.961,0.361,394,1.793,1,2480,4280,3524,4280,4507,2514,2514,635.288,49,56,3,10.216,1,311,64.8,10,219.641,25.456,0.9,2.571,0.881,0.559,342,4.207,1,648,1892,1599,1922,2726,648,648,163.75,0.372,1.655,25.77571117,7.071,648,1741
Healthy,1,0,0,0,73,35,3,10.903,1,2286,764.667,3,0.667,112.896,47.208,0.654,1.79,1.056,0.389,336,1.771,0.99,2162,3664,2950,3670,4063,2272,2294,579.694,72,33,3,13.446,3,1664,833.5,2,135.339,40.352,0.5,1.956,0.965,0.425,464,2.223,0.992,1599,3242,2505,3248,3706,1654,1667,421.251,1.005,0.301,72.668,2.828,1667,1658
Healthy,1,0,0,2,91,92,9,0,12180,12180,12180,1,0,129.383,85.974,0.576,1.289,-0.877,0.28,916,1.112,0.847,10312,-3913.654,13542,-36006.995,13542,10312,12180,3077.886,90,91,9,17.814,1,6716,690.7,10,190.153,73.122,0.9,1.379,-0.716,0.3,1222,1.736,0.918,6342,-3523.774,11993,-31829.184,11993,6342,6907,1745.399,0.844,2.964,50.30377993,0,6907,8184
Healthy,1,0,0,0,35,51,4,0,1005,1005,1005,1,0,85.615,30.854,0.652,2.416,1.22,0.525,186,1.939,0.982,924,1830,1311,1830,1949,987,1005,253.963,33,47,4,11.343,1,452,153.333,3,113.267,20.96,0.666666667,3.098,1.201,0.673,190,3.033,0.985,428,1104,807,1116,1395,453,460,116.242,0.622,2.803,45.771,4.123,460,740
Healthy,1,1,3,0,70,45,3,11.194,1,1393,282.6,5,0.8,190.231,37.59,0.516,1.983,0.817,0.431,664,2.948,1,1413,3430,2983,3454,4165,1413,1413,357.065,53,38,2,8.951,1,51,11.529,17,202.355,14,0.941176471,3.831,1.159,0.833,154,5.934,1,196,648,604,690,1163,196,196,49.529,0.296,2.048,13.871,16.279,196,662
Healthy,1,0,0,2,32,49,5,0,2363,2363,2363,1,0,73.468,42.1,0.508,2.039,-1.325,0.443,230,1.317,0.909,2147,-910.378,3112,-8254.288,3112,2147,2363,597.13,32,48,5,0,2188,2188,2188,1,77.098,42.204,0,2.044,-1.257,0.444,266,1.395,0.934,2043,-956.768,3053,-8033.918,3053,2043,2188,552.908,0.892,0.496,92.59424246,0,2188,1929
Healthy,1,0,0,0,50,79,4,0,1744,1744,1744,1,0,177.261,41.761,0.583,1.86,0.817,0.404,614,2.622,1,1733,3944,3191,3962,4572,1744,1744,440.709,47,75,4,12.356,1,409,66.909,11,202.387,27.129,0.909090909,2.464,0.903,0.536,372,3.818,1,736,2008,1689,2062,2810,736,736,185.987,0.683,0.832,42.202,6.782,736,1077
Healthy,1,0,0,2,26,71,5,0,2632,2632,2632,1,0,65.8,36.042,0.534,2.38,-1.448,0.517,224,1.18,0.79,2080,-962.506,3107,-8187.416,3107,2080,2632,665.106,26,71,5,0,2540,2540,2540,1,68.282,36.569,0,2.36,-1.391,0.513,250,1.224,0.807,2051,-998.591,3110,-8160.177,3110,2051,2540,641.858,0.942,0.532,96.50461731,0,2540,2096
Healthy,1,0,0,0,45,42,2,0,1480,1480,1480,1,0,80.937,36.691,0.651,2.064,1.327,0.449,200,1.642,0.969,1400,2178,1874,2184,2430,1434,1480,373.996,42,36,2,8.664,1,605,89.286,7,106.945,24.581,0.857142857,2.706,1.24,0.588,204,2.635,0.989,601,1312,1118,1342,1647,618,625,157.938,0.61,2.578,42.23,7.81,625,1024
Healthy,1,1,3,0,58,56,2,9.799,1,1820,455.75,4,0.75,182.421,42.697,0.59,1.821,0.813,0.396,684,2.633,1,1823,4086,3601,4146,4800,1823,1823,460.672,45,55,2,10.548,1,396,31.9,20,238.854,25.259,0.95,2.585,0.887,0.562,438,4.472,1,638,1860,1682,1974,2853,638,638,161.223,0.544,2.281,34.997,13.342,638,1173
Healthy,1,0,0,0,75,54,3,12.96,3,2263,758,3,0.667,147.89,47.655,0.61,1.719,0.903,0.374,592,2.127,1,2238,4260,3419,4272,4836,2273,2274,574.64,72,45,3,10.59,1,1322,349,4,168.064,37.363,0.75,1.995,0.904,0.434,438,2.725,1,1393,3074,2490,3116,3804,1396,1396,352.769,0.857,1.936,61.38956564,12.207,1396,1628
Healthy,1,1,3,0,110,62,7,24.076,1132,1474,1303,2,0.5,123.486,48.832,0.688,1.787,0.966,0.388,434,1.802,0.971,2358,4360,3248,4366,4696,2530,2606,658.536,109,61,7,23.784,765,1083,924,2,150.51,42.744,0.5,1.907,0.888,0.414,424,2.306,0.996,1757,3774,2786,3786,4261,1841,1848,466.99,0.94,1.229,70.91335933,2.449,1848,1965
Healthy,1,0,0,0,73,45,3,0,1467,1467,1467,1,0,113.918,38.262,0.531,2.025,1.024,0.001,370,2.068,0.999,1419,2806,2181,2842,3034,1466,1467,442.145,70,44,3,12.456,7,1334,670.5,2,114.116,36.62,0.5,2.078,1.028,0.001,352,2.133,1,1302,2632,2033,2644,2861,1341,1341,404.169,0.989,1.027,91.41096247,2.828,1341,1356
Healthy,1,0,0,1,75,48,2,0,3006,3006,3006,1,0,159.076,54.745,0.639,1.552,0.805,0.337,816,2.034,0.999,2986,5758,4746,5758,6115,3003,3006,759.616,73,45,1,8.928,1,1475,373.25,4,183.485,38.639,0.75,1.947,0.842,0.423,516,2.825,1,1493,3454,2851,3526,4218,1493,1493,377.281,0.714,1.1,49.66733192,7.81,1493,2092
Healthy,1,0,0,0,56,36,4,7.254,1,1504,752.5,2,0.5,92.909,36.649,0.709,2.15,1.176,0.467,208,1.79,0.963,1359,2484,1915,2496,2694,1449,1505,380.313,56,35,4,6.758,10,1198,604,2,99.161,33.726,0.5,2.247,1.163,0.488,212,2.012,0.98,1123,2170,1674,2170,2430,1184,1208,305.262,0.977,0.776,80.266,2.236,1208,1236
Healthy,1,0,0,0,42,61,3,0,2428,2428,2428,1,0,122.344,48.213,0.646,1.724,0.944,0.375,498,1.834,0.986,2331,4258,3383,4264,4452,2393,2428,613.556,40,60,3,9.573,1,1654,417.75,4,160.685,40.256,0.75,1.925,0.861,0.418,606,2.491,0.99,1628,3638,2816,3650,4162,1654,1671,422.262,0.886,0.363,68.822,4.583,1671,1887
Healthy,1,0,0,2,26,76,10,0,3986,3986,3986,1,0,51.414,32.457,0.557,2.822,-1.623,0.613,116,0.872,0.642,2558,-1328.552,3476,-8909.476,3476,2558,3986,1007.262,26,76,10,0,3850,3850,3850,1,52.543,32.487,0,2.847,-1.589,0.619,138,0.895,0.65,2501,-1346.428,3446,-8803.137,3446,2501,3850,972.895,0.912,0.264,96.58807738,0,3850,3388
Healthy,1,0,0,0,82,31,2,0,1900,1900,1900,1,0,92.474,43.451,0.694,1.837,1.165,0.399,236,1.651,0.998,1858,2930,2422,2930,3137,1896,1900,480.13,79,30,2,15.384,1,1392,464.667,3,100.643,37.296,0.666666667,2.018,1.145,0.439,314,1.937,0.999,1376,2426,2000,2438,2700,1393,1394,352.264,0.888,0.934,73.36846271,3.317,1394,1569
Healthy,1,1,3,0,29,30,2,0,745,745,745,1,0,73.577,27.295,0.629,2.458,1.361,0.534,126,1.937,1,744,1344,1086,1344,1443,745,745,188.261,28,27,1,5.324,1,412,104,4,106.364,20.396,0.75,2.981,1.292,0.648,166,3.007,1,416,960,804,1008,1251,416,416,105.123,0.824,0.825,55.839,3.742,416,505
