NMJCounting,Muscle,Fenotype,Genotype,Maturity,Bounds0Red,Bounds1Red,Bounds2Red,CCDistRed,CCSize0Red,CCSize1Red,CCSize2Red,CCRed,FragmentationRed,Compactness0Red,Compactness1Red,MeanIntensityRed,ShapeFactor0Red,ShapeFactor1Red,ShapeFactor2Red,SkeletonLengthRed,SurfaceVolumeRatio0Red,SurfaceVolumeRatio1Red,Surface0Red,Surface1Red,Surface2Red,Surface3Red,SurfaceDil0Red,SurfaceDil1Red,Volume0Red,Volume1Red,Bounds0Gr,Bounds1Gr,Bounds2Gr,CCDistGr,CCSize0Gr,CCSize1Gr,CCSize2Gr,CCGr,Compactness0Gr,Compactness1Gr,FragmentationGr,ShapeFactor0Gr,ShapeFactor1Gr,ShapeFactor2Gr,SkeletonLengthGr,SurfaceVolumeRatio0Gr,SurfaceVolumeRatio1Gr,Surface0Gr,Surface1Gr,Surface2Gr,Surface3Gr,SurfaceDil0Gr,SurfaceDil1Gr,Volume0Gr,Volume1Gr,IoUGr,ComDist,Coverage,HausDist,NIntersection,NUnion
Degenerating,1,1,1,1,48,49,2,0,1805,1805,1805,1,0,131.009,42.45,0.441,1.837,-0.954,0.399,374,2.119,0.999,1804,-899.228,3824,-10364.983,3824,1804,1805,456.123,47,45,1,9.159,1,810,120.714,7,190.485,29.069,0.857,2.354,-0.878,0.512,344,3.502,1,845,-696.909,2959,-8016.59,2959,845,845,213.531,0.896,0.268,46.814,0,845,943
Degenerating,1,1,1,1,24,25,2,6.228,4,239,87.333,3,0.667,113.884,16.186,0.322,3.477,-1.344,0.756,110,3.672,1,262,-227.084,962,-2597.661,962,262,262,66.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Degenerating,0,1,2,1,41,76,11,0,5609,5609,5609,1,0,89.937,57.703,0.581,1.797,-1.111,0.391,416,1.13,0.84,4714,2158.286,6337,16528.26,6337,4714,5609,1417.394,38,64,9,11.197,1,155,21.857,28,269.163,24.739,0.964,2.642,-0.8,0.574,358,4.91,1,612,842.08,3005,8019.064,3005,612,612,154.652,0.197,0.926,10.91100992,0,612,3110
Degenerating,0,1,2,1,13,33,3,0,382,382,382,1,0,59.345,18.707,0.54,3.466,-1.754,0.753,58,2.097,0.971,371,249.361,801,2021.033,801,371,382,98.685,7,32,1,5.846,2,24,12.5,4,111.814,7.071,0.75,6.04,-1.716,1.313,40,6.3,1,50,76.372,315,816.479,315,50,50,12.917,0.255,1.044,13.08912195,0,50,196
Degenerating,1,1,3,1,62,24,3,0,2891,2891,2891,1,0,55.987,37.806,0.718,2.298,1.516,0.001,124,1.027,0.791,1965,2978,2258,2984,2970,2286,2891,730.556,50,15,1,11.555,1,6,2.25,4,114.461,3,0.75,10.697,4.011,0.111,8,11.333,1,9,24,40,42,102,9,9,2.274,0.004,6.394,0.311269773,21.19,9,2011
Degenerating,0,1,2,1,16,35,4,0,760,760,760,1,0,62.458,25.633,0.567,2.941,-1.57,0.639,94,1.725,0.953,724,429.396,1311,3286.568,1311,724,760,196.337,15,32,3,7.638,31,227,129,2,106.05,16.062,0.5,3.55,-1.311,0.772,104,3.519,1,258,266.314,908,2307.367,908,258,258,66.651,0.622,0.369,33.94724377,0,258,415
Degenerating,0,1,2,1,33,33,5,0,1322,1322,1322,1,0,66.191,33.229,0.563,2.445,-1.439,0.531,156,1.491,0.942,1245,633.118,1971,5178.967,1971,1245,1322,334.069,32,32,3,8.047,3,512,257.5,2,120.909,22.694,0.5,2.776,-1.08,0.603,264,3.05,1,515,487.753,1571,4144.812,1571,515,515,130.141,0.67,0.281,38.95632339,0,515,769
Degenerating,0,1,2,1,32,77,3,12.323,2,2206,1104,2,0.5,109.289,43.522,0.448,1.95,-1.079,0.424,372,1.755,0.95,2098,1189.757,3876,10239.79,3876,2098,2208,557.962,2,0,0,0,3,3,3,1,66.084,1.732,0,15.428,-5.786,3.353,6,11.333,1,3,6.186,34,94.073,34,3,3,0.758,0.005,10.887,0.135851545,0,3,629
Degenerating,0,1,2,1,37,19,5,0,627,627,627,1,0,76.575,23.265,0.464,2.985,-1.455,0.649,116,2.107,0.952,597,413.66,1321,3330.649,1321,597,627,161.978,22,5,2,8.865,1,11,6,2,71.151,3.464,0.5,9.719,-2.777,2.112,8,7.5,1,12,21.775,90,233.325,90,12,12,3.1,0.057,3.393,1.913840151,0,12,212
Degenerating,0,1,2,1,23,52,10,0,2652,2652,2652,1,0,55.778,34.999,0.659,2.653,-1.539,0.577,122,1.055,0.773,2050,1060.752,2797,6867.204,2797,2050,2652,685.111,22,51,10,7.378,1,1054,527.5,2,119.979,32.388,0.5,2.311,-0.987,0.502,286,2.39,0.998,1053,873.438,2521,6272.21,2521,1053,1055,272.546,0.639,0.4,39.78129091,0,1055,1652
Degenerating,0,1,2,1,41,38,4,8.339,1,1779,890,2,0.5,62.9,34.449,0.601,2.36,-1.506,0.513,170,1.305,0.874,1555,707.065,2323,5877.363,2323,1555,1780,459.841,40,36,4,8.648,1,325,79.5,6,158.368,21.84,0.833,2.848,-0.986,0.619,250,3.746,1,477,478.806,1787,4586.356,1787,477,477,123.227,0.478,1.123,26.79774096,0,477,998
Degenerating,1,1,3,1,48,70,5,0,3185,3185,3185,1,0,91.824,47.193,0.593,1.941,1.106,0,264,1.383,0.888,2482,4354,3115,4360,4406,2827,3185,804.849,0,0,0,0,100000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590.259,0,1720
Degenerating,0,1,2,1,34,48,10,0,1988,1988,1988,1,0,91.398,39.896,0.516,2.213,-1.143,0.481,308,1.614,0.929,1846,1132.709,3208,7960.206,3208,1846,1988,513.575,28,43,8,9.633,1,419,79,6,134.642,21.772,0.833,2.878,-1.063,0.626,190,3.369,1,474,481.263,1597,4045.354,1597,474,474,122.452,0.549,3.179,23.8430609,0,474,864
Degenerating,0,1,2,1,43,27,4,10.74,1,382,78.2,5,0.8,80.634,18.498,0.599,3.439,-1.502,0.747,96,2.552,0.957,374,309.441,998,2519.34,998,374,391,101.01,31,19,3,9.617,1,88,31.667,3,94.187,9.747,0.667,4.928,-1.576,1.071,52,4.537,1,95,124.612,431,1097.036,431,95,95,24.542,0.444,1.382,24.2966043,0,95,214
Degenerating,1,1,1,2,40,53,3,0,1736,1736,1736,1,0,92.813,38.048,0.524,2.12,-1.217,0.461,256,1.706,0.941,1634,-872.735,2961,-7846.662,2961,1634,1736,438.687,39,50,3,8.356,7,393,190,4,123.83,26.81,0.75,2.632,-1.103,0.572,188,2.722,0.982,746,-610.208,2069,-5478.859,2069,746,760,192.052,0.651,0.59,43.7788218,0,760,1055
Degenerating,1,1,1,2,56,59,4,0,3108,3108,3108,1,0,125.978,55.185,0.553,1.573,-0.993,0.342,376,1.722,0.993,3087,-1403.701,5352,-14366.276,5352,3087,3108,785.392,52,56,3,10.726,1,620,108.875,8,222.014,29.513,0.875,2.33,-0.818,0.506,390,3.839,1,871,-838.466,3344,-9010.321,3344,871,871,220.102,0.459,1.74,28.02447695,0,871,1876
Degenerating,1,1,3,1,55,43,4,9.157,1,1614,538.667,3,0.667,123.982,39.79,0.669,1.982,1.004,0.001,340,2.119,0.993,1546,3052,2348,3088,3424,1605,1616,408.363,32,37,1,6.338,1,39,8.214,14,180.394,10.724,0.928571429,4.576,1.392,0.009,98,6.565,1,115,378,381,444,755,115,115,29.06,0.111,2.778,7.116217679,23.854,115,1034
Degenerating,1,1,3,1,14,50,0,9.124,1,177,63.5,4,0.75,8.043,15.937,0.603,3.513,1.332,0.004,96,0.634,1,254,670,116,167,161,254,254,64.186,8,22,0,5.567,2,11,6,3,14.585,4.243,0.666666667,8.49,2.247,0.056,22,2.278,1,18,68,27,35,41,18,18,4.549,0.127,5.66,7.087215281,27.659,18,142
Degenerating,1,1,3,1,68,37,4,9.598,4,1942,659,3,0.667,89.681,36.428,0.627,2.314,1.196,0.001,294,1.596,0.876,1515,2930,2095,2960,3156,1731,1977,499.588,61,28,3,9.686,1,377,43.091,11,115.043,21.703,0.909090909,3.013,1.329,0.002,146,3.034,0.998,449,1018,827,1090,1438,473,474,119.78,0.398,4.591,23.97575602,10.817,474,1190
Degenerating,1,0,0,0,96,50,6,9.938,1,1812,228.625,8,0.875,181.652,42.277,0.444,1.88,0.833,0.409,680,2.623,0.992,1770,3996,3077,4080,4797,1815,1829,462.188,94,49,5,18.498,2,156,30.7,10,189.802,17.521,0.9,3.298,1.059,0.717,206,4.896,1,307,956,819,992,1503,307,307,77.579,0.485,5.008,16.785,13.675,307,633
Degenerating,1,0,0,0,73,35,3,10.886,1,1922,322.333,6,0.833,148.449,43.433,0.629,1.837,0.92,0.399,572,2.25,0.992,1880,3754,3128,3784,4352,1918,1934,488.722,71,29,2,11.957,1,201,23.471,17,224.335,19.975,0.941176471,3.022,1.025,0.657,326,5.015,1,399,1176,1117,1296,2001,399,399,100.827,0.333,5.523,20.631,12.207,399,1198
Degenerating,0,1,2,1,45,54,5,9.753,1,1664,488.25,4,0.75,127.355,39.855,0.489,2.064,-1.032,0.449,430,2.025,0.933,1823,1197.304,3955,10465.2,3955,1823,1953,493.523,33,34,3,7.578,1,49,21.6,10,155.049,14.697,0.9,3.709,-1.217,0.806,94,4.81,1,216,251.02,1039,2812.783,1039,216,216,54.583,0.308,2.35,11.05986955,0,216,702
Degenerating,0,1,2,1,15,10,3,0,179,179,179,1,0,45.533,13.379,0.472,4.232,-2.168,0.92,20,2.263,1,179,123.948,405,1070.316,405,179,179,45.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
Degenerating,1,0,0,0,30,71,2,7.205,1,1717,573,3,0.667,140.378,41.461,0.657,1.857,0.93,0.404,490,2.255,1,1719,3434,3075,3446,3876,1719,1719,434.391,26,56,1,11.158,1,162,44.833,6,168.448,16.401,0.833333333,3.447,1.148,0.749,188,4.725,1,269,808,726,826,1271,269,269,67.976,0.23,1.605,15.649,13.038,269,1172
Degenerating,0,1,2,1,29,53,5,0,1416,1416,1416,1,0,64.401,31.211,0.509,2.514,-1.517,0.546,100,1.431,0.883,1250,615.03,2026,5127.566,2026,1250,1416,365.806,0,0,0,0,1,1,1,1,76.368,1,0,22.251,Inf,4.836,2,18,1,1,2.834,18,48.186,18,1,1,0.258,0.002,6.187,0.070529188,0,1,612
Degenerating,1,1,3,1,19,13,0,3.948,1,81,11.625,8,0.875,137.562,9.644,0.385,4.911,1.608,0.011,100,5.882,1,93,284,292,338,547,93,93,23.501,0,0,0,0,100000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.53,0,14
Degenerating,0,1,2,1,35,59,5,0,3476,3476,3476,1,0,64.695,41.601,0.632,2.094,-1.444,0.455,212,1.064,0.793,2755,1056.012,3698,9848.65,3698,2755,3476,878.385,25,58,3,10.233,1,603,80,9,174.445,26.833,0.889,2.507,-0.925,0.545,364,3.483,1,720,674.462,2508,6721.128,2508,720,720,181.944,0.343,1.613,20.71346847,0,720,2098
Degenerating,1,1,3,1,41,59,4,0,3321,3321,3321,1,0,109.605,55.636,0.679,1.658,1.001,0.36,426,1.535,0.977,2987,4950,3711,4956,5098,3244,3321,839.217,33,54,3,8.917,1,15,2.182,44,372.798,9.798,0.977272727,4.86,1.977,1.056,136,11.312,1,96,236,433,470,1086,96,96,24.259,0.047,1.923,2.890670709,13.038,96,2047
Degenerating,1,1,3,1,80,33,3,13.952,1,915,132.857,7,0.857,170.101,30.496,0.433,2.319,0.931,0.001,404,3.145,1,914,2276,1754,2336,2925,930,930,235.011,43,18,1,6.87,1,10,4.889,9,161.097,6.633,0.888888889,6.303,1.651,0.023,48,8.386,1,44,168,168,186,369,44,44,11.119,0.175,2.867,4.731267898,23.431,44,252
Degenerating,0,1,2,1,58,35,6,0,1629,1629,1629,1,0,61.027,27.98,0.621,2.903,-1.542,0.631,148,1.317,0.783,1276,777.403,2146,5319.022,2146,1276,1629,420.832,38,25,4,7.639,2,63,37.6,5,104.481,13.711,0.8,4.012,-1.437,0.872,60,3.872,1,188,204.695,728,1858.785,728,188,188,48.567,0.209,1.697,11.54070983,0,188,898
Degenerating,0,1,2,1,64,40,1,0,2776,2776,2776,1,0,96.689,52.688,0.44,1.583,-1.142,0.344,226,1.499,1,2776,672.377,4161,12354.28,4161,2776,2776,572.33,63,33,1,8.7,1,315,112.429,7,165.548,28.054,0.857,2.41,-0.951,0.524,260,3.266,1,787,545.989,2570,7499.792,2570,787,787,162.256,0.803,1.036,28.35007775,0,787,980
Degenerating,1,0,0,2,56,74,4,12.322,6,6431,3218.5,2,0.5,111.787,59.129,0.521,1.672,-1.039,0.363,644,1.247,0.816,5252,-2488.768,8030,-21178.096,8030,5252,6437,1626.63,56,72,3,12.809,1,532,16.697,76,296.941,32.186,0.986842105,2.341,-0.739,0.509,768,4.111,0.935,1186,-1502.068,5217,-13869.822,5217,1186,1269,320.676,0.336,5.307,19.7141329,0,1269,3496
Degenerating,1,1,3,1,61,49,4,8.705,86,3179,1632.5,2,0.5,124.316,56.067,0.597,1.579,0.932,0,540,1.679,0.987,3102,5256,4055,5183,5482,3224,3265,825.065,60,48,2,11.275,1,521,54.733,15,203.554,28.653,0.933333333,2.376,0.896,0.001,380,3.695,1,821,2178,1789,2262,3034,821,821,207.467,0.411,1.454,25.14553399,12.083,821,1998
Degenerating,1,1,3,1,68,45,5,9.404,1,1962,331.333,6,0.833,171.691,44.285,0.439,1.841,0.831,0.001,640,2.457,0.995,1911,4234,3189,4318,4884,1979,1988,502.368,20,10,1,3.544,1,5,2,5,136.414,3.162,0.8,10.328,3.038,0.1,16,12.3,1,10,34,48,52,123,10,10,2.527,0.018,5.751,0.503017708,38.536,10,556
Degenerating,1,1,1,2,55,36,3,0,1963,1963,1963,1,0,100.06,41.658,0.499,1.943,-1.12,0.422,340,1.721,0.96,1884,-961.252,3379,-8990.743,3379,1884,1963,496.05,53,34,2,8.13,1,984,199.8,5,158.758,31.607,0.8,2.267,-0.923,0.493,396,2.933,1,999,-829.111,2930,-7798.873,2930,999,999,252.447,0.692,0.36,50.89144239,0,999,1158
Degenerating,0,1,2,1,48,18,2,10.254,22,563,292.5,2,0.5,71.592,21.869,0.478,3.005,-1.585,0.653,96,2.062,0.935,547,348.825,1206,3207.428,1206,547,585,147.829,11,7,0,2.594,11,13,12,2,83.538,4.899,0.5,7.714,-2.204,1.677,16,6.625,1,24,34.861,159,433.998,159,24,24,6.065,0.117,0.667,4.10271327,0,24,206
Degenerating,0,1,2,1,52,45,6,0,2322,2322,2322,1,0,90.823,44.319,0.491,1.997,-1.171,0.434,318,1.526,0.946,2196,1132.327,3543,8910.129,3543,2196,2322,599.86,32,37,4,7.941,1,14,3.667,15,216.219,7.416,0.933,5.851,-1.308,1.272,72,9.473,1,55,108.24,521,1368.508,521,55,55,14.209,0.06,4.198,2.368719368,0,55,924
Degenerating,0,1,2,1,13,43,6,0,863,863,863,1,0,68.939,25.097,0.441,3.113,-1.505,0.676,142,1.766,0.9,777,555.659,1524,3938.312,1524,777,863,218.08,6,17,3,4.194,1,8,3.2,5,124.127,4,0.8,8.83,-1.962,1.919,14,9.875,1,16,36.252,158,429.658,158,16,16,4.043,0.063,2.815,1.853906823,0,16,253
Degenerating,1,1,3,1,38,70,4,12.294,1,2557,641,4,0.75,129.863,50.636,0.666,1.649,0.925,0,466,1.874,1,2528,4504,3601,4522,4804,2564,2564,647.923,6,27,0,5.721,1,2,1.167,6,162.57,2.646,0.833333333,11.632,8.142,0.143,14,15.571,1,7,10,39,40,109,7,7,1.769,0.004,3.812,0.27302627,29.597,7,1617
Degenerating,1,1,3,1,53,39,5,0,2340,2340,2340,1,0,65.672,39,0.692,2.274,1.386,0.001,148,1.226,0.866,1725,2830,2059,2842,2869,2027,2340,591.318,10,24,1,5.435,3,49,15.25,4,92.525,7.81,0.75,5.653,1.796,0.016,24,5.197,1,61,192,173,198,317,61,61,15.415,0.041,6.293,2.606888341,31.369,61,1485
Degenerating,1,1,3,1,71,57,4,11.711,1,2628,294.333,9,0.889,182.511,51.468,0.587,1.613,0.771,0,848,2.325,1,2641,5528,4550,5582,6160,2649,2649,669.402,18,33,2,6.645,1,9,3.2,5,142.216,4,0.8,8.83,2.616,0.062,22,10.812,1,16,54,70,78,173,16,16,4.043,0.012,8.247,0.603971903,40.037,16,1376
Degenerating,0,1,2,1,25,18,8,0,974,974,974,1,0,49.574,22.495,0.591,3.538,-1.738,0.769,108,1.361,0.804,783,524.035,1326,3386.074,1326,783,974,246.13,21,16,5,5.566,1,206,33.857,7,121.409,15.395,0.857,3.721,-1.217,0.809,100,3.962,1,237,304.98,939,2463.943,939,237,237,59.89,0.408,1.487,24.33266973,0,237,581
Degenerating,1,1,2,0,27,26,1,0,447,447,447,1,0,96.858,21.142,0.546,2.91,1.213,0.002,128,2.758,1,447,1072,864,1072,1233,447,447,134.723,27,25,1,0,274,274,274,1,111.967,16.553,0,3.426,1.258,0.004,116,3.577,1,274,746,662,752,980,274,274,82.582,0.884,0.807,61.2976255,3.162,274,310
Degenerating,0,1,2,1,18,62,6,0,1742,1742,1742,1,0,78.843,36.602,0.484,2.39,-1.253,0.519,284,1.528,0.916,1596,994.612,2662,6855.094,2662,1596,1742,440.203,16,58,5,8.956,4,74,25.083,12,206.673,17.349,0.917,3.342,-0.941,0.726,184,5.216,1,301,457.208,1570,4172.408,1570,301,301,76.063,0.422,0.733,17.27907352,0,301,713
Degenerating,0,1,2,1,17,22,3,0,768,768,768,1,0,38.066,20.541,0.609,3.332,-2.13,0.724,24,1.236,0.819,629,289.788,949,2508.623,949,629,768,194.074,6,13,1,4.907,5,8,6.5,2,75.772,3.606,0.5,9.463,-2.796,2.057,8,7.615,1,13,20.756,99,271.176,99,13,13,3.285,0.029,0.47,1.692653318,0,13,447
Degenerating,1,1,3,1,35,49,3,6.969,1,1854,619,3,0.667,85.1,41.605,0.699,1.992,1.175,0.433,190,1.574,0.977,1688,2860,2122,2878,2923,1814,1857,469.264,16,33,1,6.16,1,76,10.7,10,146.73,10.344,0.9,4.687,1.441,1.019,94,5.86,1,107,348,317,390,627,107,107,27.039,0.09,4.359,5.762001773,20.273,107,1192
Degenerating,0,1,2,1,73,38,8,0,3857,3857,3857,1,0,72.368,46.45,0.618,2.058,-1.322,0.447,236,1.107,0.824,3178,1390.358,4271,10715.58,4271,3178,3857,996.408,67,30,6,12.155,1,96,27,8,155.945,14.697,0.875,3.709,-1.171,0.806,122,4.829,1,216,275.531,1043,2680.8,1043,216,216,55.801,0.097,1.352,5.600215976,0,216,2236
Degenerating,0,1,2,1,14,22,4,4.917,16,475,245.5,2,0.5,46.43,16.97,0.542,4.037,-2.013,0.877,54,1.637,0.837,411,273.053,804,2097.782,804,411,491,124.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223
Degenerating,0,1,2,1,56,25,8,0,2588,2588,2588,1,0,54.331,32.94,0.659,2.72,-1.591,0.591,142,1.045,0.748,1937,1059.326,2704,6914.229,2704,1937,2588,653.988,51,22,5,7.614,1,130,19.462,13,190.42,15.906,0.923,3.518,-1.052,0.765,176,5.233,1,253,367.711,1324,3536.5,1324,253,253,63.933,0.155,0.877,9.775867447,0,253,1633
Degenerating,0,1,2,1,15,16,5,0,361,361,361,1,0,40.712,16.455,0.537,4.225,-2.129,0.918,20,1.662,0.909,328,212.754,600,1556.526,600,328,361,91.225,6,14,2,3.339,1,26,13.333,3,81.578,6.325,0.667,6.506,-1.914,1.414,22,5.5,1,40,63.194,220,585.542,220,40,40,10.108,0.227,0.815,11.08029597,0,40,176
Degenerating,1,1,2,0,43,39,2,0,1589,1589,1589,1,0,117.733,39.862,0.574,1.914,1.038,0.001,448,2.059,1,1583,2918,2408,2972,3271,1589,1589,478.915,42,36,1,8.139,1,854,81.636,11,157.797,29.967,0.909090909,2.306,0.996,0.001,422,3.027,1,898,2080,1728,2182,2718,898,898,270.652,0.759,1.244,56.51357757,4,898,1183
Degenerating,1,1,3,1,67,56,3,14.622,1,3070,1535.5,2,0.5,161.86,55.417,0.623,1.543,0.796,0.335,734,2.043,1,3047,5906,4676,5924,6275,3071,3071,776.042,64,44,2,12.505,1,21,3.622,37,325.069,11.576,0.972972973,4.348,1.401,0.945,170,9.239,1,134,416,540,620,1238,134,134,33.862,0.078,2.556,4.363423629,16.583,134,1719
Degenerating,0,1,2,1,41,55,9,0,3235,3235,3235,1,0,91.886,50.059,0.56,1.879,-1.135,0.408,380,1.377,0.918,2971,1442.89,4454,11691.07,4454,2971,3235,817.484,35,50,6,9.129,1,56,12.45,20,237.524,15.78,0.95,3.551,-1.003,0.772,174,6.096,1,249,357.755,1518,4118.524,1518,249,249,62.922,0.153,1.122,7.697031379,0,249,1629
Degenerating,0,1,2,1,43,21,5,0,1317,1317,1317,1,0,58.034,28.766,0.572,2.799,-1.607,0.608,110,1.368,0.856,1128,593.074,1801,4717.715,1801,1128,1317,332.806,38,11,2,7.06,1,13,5.222,9,169.575,6.856,0.889,6.166,-1.525,1.34,40,8.489,1,47,82.445,399,1094.126,399,47,47,11.877,0.072,0.609,3.568745756,0,47,657
Degenerating,0,1,2,1,38,48,4,0,2473,2473,2473,1,0,78.159,40.678,0.536,2.169,-1.292,0.471,206,1.352,0.875,2163,1070.364,3343,8405.202,3343,2163,2473,638.869,24,10,2,10.046,1,16,8.5,2,62.388,4.123,0.5,8.654,-2.724,1.881,6,6.118,1,17,24.742,104,270.04,104,17,17,4.392,0.015,8.993,0.687464879,0,17,1128
Degenerating,1,1,1,2,13,21,3,4.067,1,176,55.75,4,0.75,69.396,14.733,0.347,3.953,-1.712,0.859,58,2.785,0.991,221,-179.463,621,-1639.742,621,221,223,56.352,11,20,2,4.299,26,75,50.5,2,83.101,10.05,0.5,4.778,-1.664,1.038,42,4.089,1,101,-115.874,413,-1089.981,413,101,101,25.523,0.842,0.724,45.29209256,0,101,34
Degenerating,0,1,2,1,36,47,5,8.336,1,481,138.75,8,0.875,114.782,31.665,0.493,2.39,-1.182,0.519,190,2.281,0.967,1073,744.146,2532,6722.215,2532,1073,1110,280.497,32,34,3,7.066,1,35,14.3,10,159.719,11.958,0.9,4.255,-1.268,0.925,62,5.629,1,143,186.793,805,2186.991,805,143,143,36.136,0.326,1.054,12.88284723,0,143,438
Degenerating,0,1,2,1,25,27,5,0,483,483,483,1,0,65.668,21.773,0.486,3.106,-1.6,0.675,72,2.075,0.994,480,308.765,1002,2645.932,1002,480,483,122.054,14,20,3,5.084,1,26,11,5,120.587,7.416,0.8,5.851,-1.609,1.272,32,6.418,1,55,80.765,353,960.161,353,55,55,13.898,0.275,2.162,11.38676324,0,55,200
Degenerating,0,1,2,1,77,22,7,14.087,1085,1149,1117,2,0.5,91.973,42.893,0.451,2.048,-1.143,0.445,222,1.559,0.937,2094,1168.622,3482,9099.1,3482,2094,2234,564.532,46,8,4,13.627,1,3,2,3,119.257,2.449,0.667,12.245,-2.826,2.661,12,13.333,1,6,15.033,80,220.871,80,6,6,1.516,0.009,2.041,0.268541022,0,6,705
Degenerating,1,1,3,1,75,59,3,0,3224,3224,3224,1,0,144.444,56.569,0.647,1.543,0.865,0,630,1.864,0.998,3147,5616,4397,5622,6008,3216,3224,814.705,12,16,1,3.168,1,5,1.917,12,221.416,4.796,0.916666667,7.824,4.736,0.043,44,12.87,1,23,38,113,128,296,23,23,5.812,0.012,12.555,0.713387054,73.763,23,1922
Degenerating,0,1,2,1,14,80,6,0,2602,2602,2602,1,0,57.216,32.005,0.687,2.758,-1.557,0.6,158,1.08,0.733,1907,1041.033,2809,7242.146,2809,1907,2602,657.525,10,77,5,14.397,8,617,221.333,3,115.395,25.246,0.667,2.818,-1.138,0.612,190,2.717,0.986,655,617.637,1804,4701.998,1804,655,664,167.793,0.39,0.602,25.51887761,0,664,1703
Degenerating,1,0,0,1,136,49,2,13.235,1,3179,1590,2,0.5,194.647,56.391,0.779,1.527,0.729,0,500,2.284,1,3152,6600,5595,6624,7263,3180,3180,803.586,1,1,0,0,3,3,3,1,60.34,1.732,0,15.428,3.306,0.333,2,10.667,1,3,14,13,14,32,3,3,0.758,0.001,2.368,0.094327178,80.957,3,2423
Degenerating,1,0,0,1,72,53,3,0,3007,3007,3007,1,0,150.634,51.855,0.687,1.658,0.818,0,644,1.961,0.963,2796,5668,4461,5668,5898,2897,3007,759.869,63,46,1,10.547,1,205,34.467,15,220.912,22.738,0.933333333,2.772,0.926,0.002,340,4.553,1,517,1548,1396,1662,2354,517,517,130.646,0.256,1.759,17.19322673,10.63,517,2018
Degenerating,0,1,2,1,45,41,5,9.369,2,3649,1825.5,2,0.5,54.181,35.29,0.669,2.332,-1.623,0.507,168,0.93,0.699,2551,1004.736,3395,8618.222,3395,2551,3651,943.19,37,23,2,8.26,3,16,7.429,7,156.16,7.211,0.857,5.961,-1.566,1.296,62,7.769,1,52,80.161,404,1064.956,404,52,52,13.434,0.023,1.5,1.424315355,0,52,2283
Degenerating,0,1,2,1,85,41,7,15.986,34,2036,1035,2,0.5,113.7,45.3,0.465,1.898,-1.012,0.413,308,1.842,0.997,2064,1248.963,3812,9555.96,3812,2064,2070,534.759,19,3,2,5.178,1,14,6,3,85.213,4.243,0.667,8.49,-2.465,1.845,8,7.389,1,18,27.921,133,349.061,133,18,18,4.65,0.025,15.629,0.869550583,0,18,728
Degenerating,1,1,3,1,34,68,3,0,1322,1322,1322,1,0,88.216,35.374,0.671,2.174,1.2,0.001,162,1.806,0.982,1233,2234,1743,2234,2387,1298,1322,334.069,26,52,2,9,1,88,20.429,7,125.646,11.958,0.857142857,4.255,1.442,0.007,82,4.797,1,143,422,358,440,686,143,143,36.136,0.167,2.055,10.81692704,11.045,143,857
Degenerating,0,1,2,1,47,33,6,0,1887,1887,1887,1,0,70.906,34.65,0.563,2.424,-1.383,0.527,164,1.386,0.86,1623,859.884,2616,6555.037,2616,1623,1887,487.483,21,12,3,4.712,1,7,3.143,7,142.298,4.69,0.857,7.941,-1.941,1.726,28,9.727,1,22,39.948,214,566.624,214,22,22,5.683,0.024,2.756,1.165784243,0,22,929
Degenerating,1,1,3,1,61,43,3,9.652,1,2248,1124.5,2,0.5,110.678,44.854,0.733,1.828,1.041,0.397,484,1.759,0.964,2089,3670,2968,3664,3957,2167,2249,568.322,13,20,1,5.301,11,94,52.5,2,79.355,10.247,0.5,4.717,1.781,1.025,38,3.914,1,105,278,242,284,411,105,105,26.533,0.064,7.956,4.668656149,46.022,105,1647
Degenerating,0,1,2,1,43,50,5,7.75,15,1976,995.5,2,0.5,108.217,40.811,0.501,2.081,-1.086,0.452,324,1.805,0.942,1876,1155.895,3594,9031.118,3594,1876,1991,514.35,38,46,5,10.168,1,77,16.467,15,176.14,15.716,0.933,3.561,-1.126,0.774,126,5.008,1,247,296.223,1237,3209.992,1237,247,247,63.809,0.298,3.109,12.40575484,0,247,830
Degenerating,0,1,2,1,27,15,2,4.828,1,227,114,2,0.5,63.015,15.1,0.529,3.642,-1.805,0.792,70,2.592,1,228,168.511,591,1506.649,591,228,228,58.901,2,1,0,0,6,6,6,1,51.998,2.449,0,12.245,-4.592,2.661,6,7.667,1,6,8.292,46,122.093,46,6,6,1.55,0.059,4.12,2.631534269,0,6,101
